id,authors,title,abstract,url,location,booth
P1583,Lucie Kruse: Universität Hamburg; Fariba Mostajeran: Universität Hamburg; Frank Steinicke: Universität Hamburg,High Levels of Visibility of Virtual Agents Increase the Social Presence of Users,"Virtual humanoid agents can perform a variety of tasks, and their representation has an influence on several psychological aspects. We compared the effects of agent visibility during an anagram solving task in virtual reality on social presence and cognitive task performance. We increased the visibility from (i) voice-only, (ii) mouth-only, (iii) full head, (iv) upper body, to (v) full body representations of the same virtual agent in a within-subject design study. The results revealed significant differences in the perceived social presence, especially for the two least visible representations, i.e., voice- and mount-only, but no significant effects on task performance could be found.",,Session/Server 3,
P1604,"Padraig Higgins: University of Maryland, Baltimore County; Ryan C Barron: University of Maryland, Baltimore County; Cynthia Matuszek: UMBC; Don Engel: University of Maryland, Baltimore County",A Comparative Analysis of VR-Based and Real-World Human-Robot Collaboration for Small-Scale Joining,"While VR as an interface for the teleoperation of robots has been well-studied, VR can also be used to advance our understanding of in-person human-robot interaction (HRI) by simulating such interactions. Platforms now exist for studying human-robot interaction in VR, but little of this work has involved the study of the realism of specific, typical in-person HRI tasks. We conduct a user study consisting of a collaborative assembly task where a robot and human work together to build a simple electrical circuit. We present a comparison of the task performed in the real world versus with virtual robot in VR.",,Session/Server 3,
P1611,Jie Hao: Beijing Institute of Technology; Dongdong Weng: Beijing Institute of Technology; Le Luo: Beijing Institute of technology; Ming Li: Beijing Institute of Technology; Jie Guo: Pengcheng Laboratory; Bin Liang: China Software Testing Center,Does Cognitive Workload Impact the Effect on Pain Distraction in Virtual Reality? A Study Design,"Pain is an important issue for post-surgery patients. Virtual reality treatment (VRT) has been used to reduce pain perception, while there are few studies have investigated the effect of cognitive workload (CWL). The present study design hypothesizes that higher CWL will lead to stronger distraction in a virtual environment. To this end, a soothing psychological relief environment with a cognitive task, in which participants’ CWL can be controlled, is constructed. In the future, this study will be applied to patients with pain to explore whether CWL is one of the key factors in reducing pain in VRT.",,Session/Server 3,73
P1617,Sungchul Jung: Kennesaw State University; Yi (Joy) Li: Kennesaw State University,Impact of Spatial Environment Design on Cognitive Load,"This paper conducted a preliminary study to investigate the impact of the environment style on the cognitive load demanded task in virtual reality. Participants experienced recall tests and spatial reasoning tests in the four different types of virtual classroom environments. A within-subject design was used with four conditions, task within a generic classroom, music room, science lab, and outdoor classroom. We found significant differences in the spatial environment design on the Spatial Reasoning with trivial effect sizes. The results indicate that we showed minimal evidence to support that spatial environment design could impact cognitive load in VR.",,Session/Server 3,
P1627,Hung-Jui Guo: Software Engineering department; Jonathan Bakdash: U.S. Army Research Lab; Laura Marusich: U.S. DEVCOM Army Research Laboratory; Omeed E Ashtiani: University of Texas at Dallas; Balakrishnan Prabhakaran: The University of Texas at Dallas,User Evaluation of Dynamic X-Ray Vision in Mixed Reality,"X-Ray vision is a technique providing a Superman-like ability to help users see through physical obstacles. In this paper, we utilized the HoloLens 2 to build a virtual environment and a dynamic X-Ray vision window based on the created environment. Unlike previous works, our system allows users to physically move and still have the X-Ray vision ability in real-time, providing depth cues and additional information in the surrounding environment. Additionally, we designed an experiment and recruited multiple participants as a proof of concept for our system's ability.",,Session/Server 3,
P1633,Tingting Li: Jiangnan University; Fanyu Wang: Jiangnan University; Zhenping Xie: Jiangnan University,Space Topology Change Mostly Attracts Human Attention: An Implicit Feedback VR Driving System,"Driving safety, especially for autonomous vehicles, is severely challenged by unexpected object motions. To investigate the internal mechanism of how human vision can instantly and robustly respond to those sudden changes, a novel implicit feedback VR driving system is designed. Wherein, the object-level and space-level topological properties for scene changes are introduced, and virtual driving scenes are constructed in VR environment with EEG signals and eye-tracking feedback. The experiment results demonstrate that space-level topology mostly attracts human attention among the space-level, object-level and non-topology changes, which inform a very solid theoretical foundation for developing safer assisted even autonomous driving systems.",,Session/Server 3,74
P1636,Barbara Buljat Raymond: Université Côte d'Azur; Daniel Pimentel: University of Oregon; Kay Poh Gek Vasey: Meshminds,Creating and Using XR for Environmental Communication: Three Exploratory Case Studies,"Despite growing investment in environmental media campaigns, the link between awareness and action remains inadequate. One promising approach involves using extended reality (XR) technologies – augmented reality (AR) and virtual reality (VR) – to provide audiences with direct interactions with environmental dangers. The current work presents three interdisciplinary case studies highlighting how brands, non-governmental organizations, and academic institutions are leveraging XR for environmental communication.",,Session/Server 3,
P1640,Daye Yoon: Korea Institute of Industrial Technology; Jinyoung Kim: Korea Institute of Industrial Technology; JAYANG CHO: Korea Institute of Industrial Technology; Kibum Kim: Hanyang University,Projection Mapping Method using Projector-LiDAR (light detection and ranging) Calibration,"The projector-LiDAR system automatically performs projection mapping on a long-distance object after calibrating the projector using LiDAR. With LiDAR equipped with an RGB camera, you can calibrate the projector in just two scans. Because this system knows the ray formula for every pixel shooting from the projector, it can make accurate projections. In particular, the system introduces how to perform linear interpolation in the process of obtaining a formula and a methodology that allows you to immediately know the 3D coordinates of a desired part in a 2D image. Through a long-distance experiment, the projection mapping result of the proposed method showed an error of less than 5mm, and the existing system had a maximum error of 50mm.",,Session/Server 3,75
P1654,Yuki Funato: Gunma University; Suzuno Hayashi: Gunma University; Hiromasa Oku: Gunma University,Edible Light Pipe Made of Candy,"In recent years, there have been widespread attempts to enhance and extend the sense of food using light and images. As one of such attempts, a method to create transparent optical elements using foods such as candy and agar has been proposed. In this study, an edible light pipe made of candy is proposed as a new edible optical element to decorate foods by light. We report the results of basic evaluation of a prototype light pipe made of candy. We also propose a method of supplying light to the light pipe from a remote location using a laser.",,Session/Server 3,76
P1663,Dilshani Rangana Kumarapeli: University of Canterbury; Sungchul Jung: Kennesaw State University; Robert W. Lindeman: University of Canterbury,Privacy Threats of Behaviour Identity Detection in VR,"Modern VR technology generates large volumes of data by attaching various sensors around the user. Over time, researchers have used these data to create unique behavioural keys to provide authentication to immersive applications. However, these approaches come with various behavioural privacy risks. Hence, through this work, we investigate the privacy risks associated with behavioural identity detection in VR and how users’ physical appearance affects this behavioural detection. We found that users could be identified across various sessions with 80% accuracy once tracked, and that physical appearance did not impact the behaviour detection.",,Session/Server 3,
P1669,Alexander Schnack: The New Zealand Institute for Plant and Food Research; Yinshu Zhao: Massey University; Nilufar Baghaei: University of Queensland,Introducing Shopper Avatars in a Virtual Reality Store ,"Immersive Virtual Reality (iVR) is rapidly altering the world we live in. Studies have shown that people exhibit similar behaviours and reactions in virtual retail scenarios, thus making iVR a promising tool for researchers to study in-store shopper behaviour. This paper investigates whether virtual avatars can affect users’ perceived telepresence and shopping behavior. Our findings showed the mere presence of virtual avatars in the store had no significant effect on participants’ sense of telepresence and shopping behaviour. We believe this research highlighted the need for further study and contributed to the development of fully-fledged virtual simulated shopping experiences.",,Session/Server 3,
P1671,Hugh Jordan: Trinity College Dublin; Lauren Buck: Trinity College Dublin; Pradnya Shinde: Trinity College Dublin; Rachel McDonnell: Trinity College Dublin,What's My Age Again? Exploring the Impact of Age on the Enfacement of Current State-of-the-Art Avatars,"In this work, we examine how participants experience enfacement toward state-of-the-art avatars of different ages while assessing perception of avatar appearance. While most literature focuses on the feeling of ownership and agency over an avatar's body, recent developments in real-time facial tracking capabilities have brought about interest in the feeling of ownership, agency, and self-identification with an avatar's face. We present a study in which participants viewed avatars of different ages on a desktop monitor fitted with advanced real-time tracking and rated the degree of enfacement they felt toward each avatar as well as the uncanniness of the avatar's appearance.",,Session/Server 3,
P1672,wenfeng song: Beijing information science and technology university; Xinyu Zhang: Beijing Information Science and Technology University; Yang Gao: Beihang University; Yifan Luo: Beijing Information Science and Technology University; Haoxiang Wang: Beijing Information Science and Technology University; Xianfei Wang: Beijing Information Science and Technology University; Xia Hou: Beijing information science and technology university,UPSR: a Unified Proxy Skeleton Retargeting Method for Heterogeneous Avatar Animation,"Pose-driven avatar animation is widely applied in VR fields. The flexible creation of animations is a significant yet challenging task due to the heterogeneous topologies and shapes of avatars. To alleviate this, we propose a unified proxy skeleton for retargeting (UPSR) to achieve consistent motions of the virtual avatar. Particularly, the heterogeneous topologies are converted into a unified skeleton topology of the avatars by using a learned nonlinear mapping function.",,Session/Server 3,77
P1675,Yuxue Ren: Capital Normal University; Jiang Baowei: Capital Normal University; Wei Chen: Dalian University of Technology; Na Lei: Dalian University of Technology; Xianfeng David Gu: Stony Brook University,A Graph-based Error  Correction Model Using Lie-algebraic Cohomology and Its Application on Global Consistent Indoor Scene Reconstruction,"We present a novel, effective method for global indoor scene reconstruction problems by geometric topology. Based on point cloud pairwise registration methods (e.g ICP) or IMU, we focus on the problem of accumulated error for the composition of transformations along any loops. The major technical contribution of this paper is a linear method for the graph optimation, using only solving a Poisson equation. We demonstrate the consistency of our method from Hodge-Helmhotz decomposition theorem and experiments on multiple RGBD datasets of indoor scene. The experimental results also demonstrate that our global registration method runs quickly and provides accurate reconstructions.",,Session/Server 3,78
P1685,Shogo Shimada: Tokyo Metropolitan University; Yasushi Ikei: The University of Tokyo; Nobuyuki Nishiuchi: Tokyo Metropolitan University; Vibol Yem: Tokyo Metropolitan University,Study of Cybersickness Prediction in Real Time Using Eye Tracking Data,"Cybersickness seriously degrades users’ experiences of virtual reality (VR). The level of cybersickness is commonly gauged through a simulator sickness questionnaire (SSQ) administered after the experience. However, for observing the user’s health and evaluating the VR content/device, measuring the level of cybersickness in real time is essential. In this study, we examined the relationship between eye tracking data and sickness level, then predicted the sickness level using machine learning methods. Some characteristics of eye related indices significantly differed between the sickness and non-sickness groups. The machine learning methods predicted cybersickness in real time with an accuracy of approximately 70%.",,Session/Server 3,
P1687,Kedong Chai: Xi'an Jiaotong-Liverpool University; Yue Li: Xi'an Jiaotong-Liverpool University; Lingyun Yu: Xi'an Jiaotong-Liverpool University; Hai-Ning Liang: Xi'an Jiaotong-Liverpool University,"HapticBox: Designing Hand-Held Thermal, Wetness, and Wind Stimuli for Virtual Reality","Experiences in virtual reality (VR) through multiple sensory modalities can be as rich as real-world experiences. However, many VR systems offer only visual and auditory stimuli. In this paper, we present HapticBox, a small, portable, and highly adaptable haptic device that can provide hand-held thermal, wetness, and wind haptics. We evaluated user perception of wetness and wind stimuli in the hand and to the face. The results showed that users had a stronger perception of the stimuli and a higher level of comfort with haptics in the hand. While increasing the voltage enhanced the wind perception, the results suggested that noise is an important side effect. We present our design details and discuss the future work.",,Session/Server 3,79
P1696,Xin-Han Wu: National Taiwan University; Hsin-Ju Chien: National Taiwan University; Yi-Ping Hung: National Taiwan University; Yen Nun Huang: Academia Sinica,Applications of Interactive Style Transfer to Virtual Gallery,"Since the outbreak of the epidemic in recent years, many events have been held online to avoid spreading illness, such as the virtual gallery. Therefore, we propose an interactive style transfer virtual gallery system. Users can perform style transfer on 2D objects and 3D objects, where 2D objects include pictures and paper jams, and 3D objects include frames and 3D artworks. The results show that it not only makes the viewing process more interesting but also deepens the impression of the artwork through the process of choosing different styles.",,Session/Server 3,
P1709,Junxiao Xue: Research Institute of Artificial Intelligence; Mingchuang Zhang: School of Cyber Science and Engineering,Metaverse Community Group Loyalty Contagion and Regulation Model Based on User Stickiness,"The investigation into the micro-social behaviours of groups in metaverse communities is minimal. This paper proposes a user stickiness-based loyalty contagion and regulation model in a metaverse community inspired by user stickiness in the real world. We hope to establish a link between user stickiness and group loyalty through community regulation, enhance user stickiness, and improve metaverse community loyalty. We verified the feasibility and robustness of the model through simulation experiments and obtained the optimal community regulation intensity through sensitivity analysis experiments. Our results show that communities can maintain healthy long-term development when optimal community regulation intensity is adopted.",,Session/Server 3,80
P1714,Mathias DELAHAYE: EPFL; Ronan Boulic: EPFL,User study of omnidirectional treadmill control algorithms in VR,"We conducted a comparative user study of the Infinadeck omnidirectional treadmill native control algorithm alongside an approach based on a state observer control scheme combining a kinematic model with error dynamics that allows users to change their walk freely. Based on the results from 22 participants, we observed that the alternative approach outperformed the native algorithm on trajectories involving a left or right turn (with radii of curvature of 0.5m, 1m, and 2m). However, there was no significant difference for straight-line trajectories, and the native approach yielded the best scores for in-place rotations.",,Session/Server 3,
P1734,Tim Jeroen Schoonbeek: Eindhoven University of Technology; Hans Onvlee: ASML; Pierluigi Frisco: ASML ; Peter H.N. de With: Eindhoven University of Technology; Fons van der Sommen: Eindhoven University of Technology,Beyond Action Recognition: Extracting Meaningful Information from Procedure Recordings,"Understanding procedural actions is important, as it can be used to automatically analyze the execution of a procedure and provide assistance to users by warning for potential mistakes or forgotten steps. However, current approaches require a rigid, step-by-step execution order, laborious and impractical datasets. Furthermore, they are unreliable to variations in viewpoint, or measure the performance of actions rather than the actual completion of actions. To address these limitations and stimulate research in this field, this work proposes the novel task of procedure state recognition (PSR) together with a set of evaluation metrics.",,Session/Server 3,81
P1739,Kathrin Knutzen: Ilmenau University of Technology; Florian Weidner: Ilmenau University of Technology; Wolfgang Broll: Ilmenau University of Technology,The Role of Social Identity Labels in CVEs on User Behavior,"Psychological, and individual factors like group identity influence social presence in collaborative virtual settings. We investigated the impact of social identity labels, which reflect a user's nation and academic affiliation, on collaborative behavior. In an experiment  N = 18 dyads played puzzle games while seeing or not seeing such labels. There were no significant differences regarding their social presence, trust, group identification or enjoyment. We argue that social identity labels in dyadic interactions do not change collaborative virtual behavior. We advance the field of sociotechnical applications by highlighting the relationship between psychological characteristics and cooperative behavior in collaborative virtual settings.",,Session/Server 3,
P1743,Runze Fan: Beihang University; Lili Wang: Beihang University; Wei Ke: Macao Polytechnic University; Chan-Tong Lam: Macao Polytechnic University,Scene Transformer: Automatic Transformation from Real Scene to Virtual Scene,"Given a real scene and a virtual scene, the indoor scene transformation problem is defined as transforming the layout of the input virtual scene.  We propose a real-scene-constrained deep scene transformer to solve this problem. First, we introduce the deep scene matching network to predict the matching relationship between real furniture and virtual furniture.  Then we introduce a layout refinement algorithm based on the refinement parameter network to arrange the matched virtual furniture into the new virtual scene. 
At last, we introduce a deep scene generating network to arrange the unmatched virtual furniture into the new virtual scene.",,Session/Server 3,82
P1753,Yue Yu: Beijing Institute of Technology; Jiande Shi: Beijing Institute of Technology,Generating Co-Speech Gestures for Virtual Agents from Multimodal Information Based on Transformer,"To generate co-speech gestures for virtual agents and enhance the correlation between gestures and input modalities, we propose a Transformer-based model, which encodes four-modal-like information (Audio Waveform, Mel-Spectrogram, Text, and SpeakerIDs).  For the Mel-Spectrogram modal, we design a Mel-Spectrogram encoder based on the Swin Transformer pre-trained model to extract the audio spectrum features hierarchically. For the Text modal, we use the Transformer encoder to extract text features aligned with the audio. We evaluate on the TED-Gesture dataset. Compared with the state-of-art methods, we improve the mean absolute joint error by 2.33%, the mean acceleration difference by 15.01%, and the Frechet gesture distance by 59.32%.",,Session/Server 3,83
P1762,Xuanhui Xu: University College Dublin; Antonella Puggioni: University College Dublin; David Kilroy: University College Dublin; Abraham Campbell: University College Dublin,Collaborative Co-located Mixed Reality in Teaching Veterinary Radiation Safety Rules: a Preliminary Evaluation,"When learning radiographic techniques on horses, veterinary students must be familiar with radiation safety rules, which are essential to avoid potentially dangerous exposure to the x-ray beam. We propose a collaborative co-located Mixed Reality (MR) system for training students on radiation safety rules allowing staff to guide the students to practice positioning for radiography safely. The performance of 22 veterinary students was measured before and after they had grouped training sessions using the system. The result showed that the participants performed significantly better in the post-test. This evaluation illustrates the potential of expanding the technique into other subjects.",,Session/Server 3,84
P1764,Phyllis Oduor: Stanford University; Luqman Mushila Hodgkinson: Stanford School of Medicine; Doris Tuitoek Jeptalam Tuitoek: Masinde Muliro University of Science and Technology; Lucy Kavinguha Kageha: Masinde Muliro University of Science and Technology; Bruce Daniel: Stanford University; Jarrett Rosenberg: Stanford University; Lydiah Nyachiro: Masinde Muliro University of Science and Technology; Dinah Okwiri: Masinde Muliro University of Science and Technology; Simon Ochieng Ogana: Masinde Muliro University of Science and Technology; Thomas Ng'abwa: Masinde Muliro University of Science and Technology; Tecla Jerotich Sum Ms: Masinde Muliro University of Science and Technology; John Arudo: Masinde Muliro University of Science and Technology; Christoph Leuze: Stanford University,Augmented Reality for Medical Training in Eastern Africa,"Access to qualified medical care is severely limited in low-resource areas within East Africa. Technologies like Augmented Reality (AR) have been shown to be useful for medical guidance and may contribute to the training of medical experts in these countries. AR has low infrastructure requirements. However, AR is mainly tested for training and surgical applications in highly developed environments. 
In this study, we tested whether AR can also address the needs for healthcare in East Africa. Our study consisted of a medical need-finding part and a pilot study to address some of these needs with AR. Our study shows that remote teaching via AR led to significantly higher test score gains and more consistent results than in the control group.",,Session/Server 3,
P1772,Ville Cantory: University of Minnesota; Nathan Ringo: University of Minnesota,An Image-Space Split-Rendering Approach to Accelerate Low-Powered Virtual Reality,"Current mobile GPUs lack the computing power needed to support high end VR rendering. As an alternative, frames can be rendered on a server and streamed to a thin client, but this approach can incur high end-to-end latency due to processing and network requirements. We propose a networked split-rendering approach using an image-space division of labour between a server and a heavy client to achieve faster end-to-end image presentation rates on the mobile device while preserving image quality.",,Session/Server 3,
P1774,Tianquan Di: University of Toronto; Daniel Medeiros: University of Glasgow; Mauricio Sousa: University of Toronto; Tovi Grossman: University of Toronto,VRChoir: Exploring Remote Choir Rehearsals via Virtual Reality,"Choral singing is a creative process that involves continuous, organized, nonverbal communication between conductors and singers.
Since the COVID pandemic, choirs are moved to videoconferencing systems for rehearsals. However, the limitation of 2D video interfaces restricts the nonverbal communication, spatial awareness, and sense of presence in choral rehearsal. We designed, implemented, and evaluated VRChoir, a VR-based platform for choir rehearsals to improve these pain points. We evaluated VRChoir with conductors and singers with experience rehearsing in a remote environment. Our findings reveal that VR can be a starting point for improving the sense of presence and quality of non-verbal communication in remote music rehearsals.",,Session/Server 3,
P1779,Karina LaRubbio: University of Florida; Ethan Wilson: University of Florida; Sanjeev Koppal: University of Florida; Sophie Joerg: University of Bamberg; Eakta Jain: University of Florida,Give me some room please! Personal space bubbles for safety and performance,"Personal space bubbles are implemented in virtual environments to protect users from physical harassment. When activated, an impermeable boundary encloses the user completely and complicates collaborative tasks, such as passing objects or performing social gestures. When personal space protection is not balanced with functionality, the personal space bubble becomes a gilded cage. In this paper, we raise the possibility of alternate designs for personal space bubbles and test their impact on task performance within a workplace training context. Our early findings suggest that alternate bubble designs have the potential to balance safety and performance metrics such as task completion.",,Session/Server 3,
P1799,Dongyun Han: Utah State University; DongHoon Kim: Utah State University; Kangsoo Kim: University of Calgary; Isaac Cho: Utah State University,A Comparison Study on Stress Relief in VR,"In modern life, people encounter various stressors, which may cause negative mental and bodily reactions to make them feel frustrated, angry, or irritated. Earlier studies have revealed that Virtual Reality (VR) experiences are effective as traditional methods in reality in stress management and reduction. However, it is still unclear how different activities in VR and their combinations could moderate the effects on stress reduction. In this work, we conduct and report a comparative study to investigate the effects of two virtual activities: 1) meditation in VR, 2) a smash room experience in VR, and 3) a traditional meditation method of Sitting in Silence in the real world.",,Session/Server 3,
P1819,YanXiang Zhang: University of Science and Technology of China; WenBin Hu: University of Science and Technology of China,"In the Future Metaverse, What Kind of UGC do Users Need?","With the COVID-19 pandemic, people's real-life interactions diminished, and the game-based metaverse platforms such as Minecraft and Roblox are on the rise. The main users of these platforms are teenagers, they generate content in a virtual environment, which can significantly increase the activity of the platform. However, the experience of User-Generated Content in the metaverse is not very good. So what kind of support do users need to improve the efficiency of generating content in the metaverse? To investigate teenage users' preferences and expectations of it, this paper interviewed 72 teenagers aged 12-22 who are familiar with the metaverse game, and distilled 4 suggestions that can help promote metaverse users to generate content.",,Session/Server 3,85
P1827,"Muhammad Twaha Ibrahim: UC Irvine; Gopi Meenakshisundaram: University of California, Irvine; Raj Vyas: University of California, Irvine; Lohrasb R. Sayadi: University of California, Irvine; Aditi Majumder: University of California, Irvine",Projector Illuminated Precise Stencils on Surgical Sites,"We propose a system that provides realtime guidance to surgeons by illuminating salient markings on the physical surgical site using a projector. In addition to the projector, the system uses a RGB-D camera for feedback. This unit is called the projector-depth-camera or PDC unit. Using the PDC, we perform structured light scanning and generate a high resolution mesh of the surgical site. During planning or execution of the surgery, this digital model is marked by appropriate incision markings through a GUI. These markings are then illuminated at high precision via the PDC unit on the surgical site in realtime. If the surgical site moves during the process, the movement is tracked by the system and updated quickly on the moved surgical site.",,Session/Server 3,
P1828,"Muhammad Twaha Ibrahim: UC Irvine; Gopi Meenakshisundaram: University of California, Irvine; Aditi Majumder: UCI","Projector-Camera Calibration on Dynamic, Deformable Surfaces","Dynamic projection mapping (DPM) enables viewers to visualize information on dynamic, deformable objects. Such systems often comprise of a RGB-D camera and projector pair that must be calibrated apriori. Most calibration techniques require specific static calibration objects of known geometry. In this paper, we propose the first projector-camera calibration technique for DPM that uses the dynamic, deformable surface itself to calibrate the devices, without needing to bring in a static, rigid calibration object. Our method is hardware agnostic, fast, and accurate and allows quick recalibration.",,Session/Server 3,86
P1835,Muhammad Huzaifa: UIUC; Boyuan Tian: UIUC; Yihan Pang: UIUC; Henry Che: UIUC; Shenlong Wang: UIUC; Sarita Adve: UIUC,AdaptiveFusion: Low Power Scene Reconstruction,"This paper focuses on online scene reconstruction, a task in Extended Reality (XR) that rebuilds the user’s surroundings on a mobile device with a stringent power budget. Towards low power scene reconstruction, we propose AdaptiveFusion to dynamically change the frequency of scene reconstruction to minimize power consumption while maintaining acceptable quality. Compared to a standard 30 Hz baseline, AdaptiveFusion reduces frequency, and thus power, by 4.9× on average while producing acceptable meshes.",,Session/Server 3,
P1838,Mac Greenslade: University of Canterbury; Stephan Lukosch: University of Canterbury; Adrian James Clark: University of Canterbury; Zhe Chen: University of Canterbury,Vibro-tactile Feedback for Dial Interaction using an Everyday Object in Augmented Reality,"Interaction using everyday objects offer a compelling alternative to gesture and dedicated controller interaction in augmented reality. However, unlike dedicated controllers, everyday objects cannot provide active haptic feedback. To explore active feedback with everyday objects, a within-subjects study was conducted with n = 28 participants, using a flowerpot enhanced with vibro-tactile feedback to perform dial interactions and comparing four conditions based on the inclusion and exclusion of audio and haptic feedback. No significant differences between conditions were found for task completion time or accuracy, however measurements of immersion and user preference were higher for the conditions that included haptic feedback.",,Session/Server 3,87
P1853,Shashindi R Vithanage: The University of Queensland; Arindam Dey: University of Queensland; Jessica L Korte: The University of Queensland,‘Auslan Alexa’: A case study of VR Wizard of Oz prototyping for requirements elicitation,"We used VR as a speculative design tool to explore how Deaf people might interact with a sign language personal assistant through a Wizard of Oz pilot study. This allowed us to elicit concrete design requirements from potential users of the proposed personal assistant, and shows the potential of VR as a requirements elicitation tool.",,Session/Server 3,
P1867,Kieran William May: University of South Australia; James A Walsh: University of South Australia; Ross Smith: University of South Australia; Ning Gu: University of South Australia; Bruce H Thomas: University of South Australia,Examining VR Technologies for Immersive Lighting Performance Simulation and Visualisation in Building Design and Analysis,"This paper presents IVR-LPSim: An Immersive Virtual Reality (VR) Lighting Performance Simulator (LPS), which can perform real-time indoor artificial illuminance, glare, daylighting, and energy consumption calculation and visualisation. Traditional PC-based LPS consist of exocentric CAD interfaces and represent lighting performance data using reports, numerical datasets, two-dimensional graphs, charts and static visualisations. As an alternative to the current approaches, this paper explores leveraging VR technologies to support an egocentric approach for lighting design and analysis. Three immersive lighting performance visualisations are presented to facilitate the representation of lighting performance data within IVR-LPSim.",,Session/Server 3,
P1886,Zhiheng Peng: School of Automation; Kai Zhao: Netease Fuxi Robot Department; Xiaoran Chen: Netease Fuxi Robot Department; Yingfeng Chen: Netease Fuxi Robot Department; Changjie Fan: Netease; Bowei Tang: Netease Fuxi Robot Department; Siyu Xia: School of Automation; Weijian Shang: Netease Fuxi Robot Department,See Through the Inside and Outside: Human Body and Anatomical Skeleton Prediction Network,"In this work, it is the first time to use a monocular image with an arbitrary human pose to predict the human body and anatomical skeleton simultaneously. The framework, called STIO (See Through the Inside and Outside), considering the human anatomical constraints, consists of a two-way reconstruction network that forms a strong collaboration between skeleton and skin.",,Session/Server 3,88
P1897,Xinyi Luo: University of Electronic Science and Technology of China; Yuyang Wang: Hong Kong University of Science and Technology; Lik-Hang Lee: The Hong Kong Polytechnic University; Zihan Xing: Normal University-Hong Kong Baptist University United International College; Shan Jin: The Hong Kong University of Science and Technology (Guangzhou); Boya Dong: South China University of Technology; Yuanyi Hu: Guangdong Medical University; Zemin Chen: South China University of Technology; Jing Yan: Taiyuan University of Technology; Pan Hui: The Hong Kong University of Science and Technology,Development and penta-metric evaluation of a virtual interview simulator,"Virtual reality interview training systems (VRITS) provide a manageable training approach for candidates who tend to be very nervous during interviews; yet, the major anxiety stimulating elements remain unknown. By analyzing electrodermal activity and a questionnaire of an orthogonal design $L_8(4^1 \times 2^4)$, we investigated five factors. Results indicate that \textsc{Type of Interview Questions} plays a major role in the interviewee's anxiety. Secondly, \textsc{Level of Realism} and \textsc{Preparation} both have some degree of influence. Lastly, \textsc{Interrogator's Attitude} and \textsc {Timed or Untimed Answers} have little to no impact. This work contributes towards cues for designing future VRITS.",,Session/Server 3,89
P1907,Yizhi Wei: National University of Singapore; Zhiying Zhou: National Unversity of Singapore,Multi-Camera AR Navigation System for CT-guided Needle Insertion Task,"In this work, we propose a multi-camera AR navigation system for the needle insertion task, including a high accuracy registration system and a user-friendly AR interface. Our proposed marker-based registration system utilizes an extended field of view and a high-precision calibration solution to address the difficulty of marker placement in clinical applications. The proposed AR interface provides guidance on needle placement and insertion timing to navigate needle insertion. Experiments demonstrate that our proposed AR-guided system achieves clinically required insertion accuracy and facilitates needle-based therapy by improving needle placement accuracy, shortening completion time, and reducing radiation exposure.",,Session/Server 3,
P1911,"Yuting Fan: Southeast University; Lifeng Zhu: Southeast University; Hui Wang: Hefei Institute of Physical Science, Chinese Academy of Science; Aiguo Song: Southeast University",Individualized Generation of Upper Limb Training for Robot-assisted Rehabilitation using Multi-objective Optimization,"To alleviate the labor costs required to customizing the content and difficulty of the rehabilitation game for each patient, we propose a method to automatically generate individualized training contents on desktop end-effector rehabilitation robot. By modeling the search of the training motions as finding optimal hand paths and trajectories, we introduce solving the design problem with a multi-objective optimization (MO) solver. Our system is capable of automatically generating various training plans considering the training intensity and dexterity of each joint in the upper limb. In addition, we de- velop a serious game to display the generated training, which helps motivate the patient in the rehabilitation.",,Session/Server 3,90
P1949,Balazs Sonkoly: Budapest University of Technology and Economics; Bálint György Nagy: Budapest University of Technology and Economics Hungary; János Dóka: Budapest University of Technology and Economics; Zsófia Kecskés-Solymosi: Budapest University of Technology and Economics; János Czentye: Budapest University of Technology and Economics; Bence Formanek: Ericsson Research; Dávid Jocha: Ericsson Research; Balazs Peter Gero: Ericsson Research,Towards an Edge Cloud Based Coordination Platform for Multi-User AR Applications Built on Open-Source SLAMs,"Multi-user and collaborative AR applications pose several challenges. The expected user experience requires accurate pose information for each device and precise synchronization of the respective coordinate systems in real-time. Unlike mobile phones or AR glasses running on battery with constrained resource capacity, cloud and edge platforms can provide the computing power for the core functions under the hood. In this paper, we propose a novel edge cloud based platform for multi-user AR applications realizing an essential coordination service among the users. The latency critical, computation intensive Simultaneous Localization And Mapping (SLAM) function is offloaded from the device to the edge cloud infrastructure.",,Session/Server 3,91
P1957,Marlene Huber: VRVis Forschungs-GmbH; Simon Kloiber: Graz University of Technology; Hannes Kaufmann: Vienna University of Technology; Katharina Krösl: VRVis Forschungs-GmbH,Exploring Locomotion Techniques for Seated Virtual Reality,"Virtual reality often only uses locomotion techniques that require users to stand or walk around in physical spaces. We explore the feasibility of selected promising locomotion techniques for a seated stationary VR setting, as it might better support lengthy sessions and small physical spaces, and has the potential to include people with limited mobility. Therefore, we present our evaluation approach and preliminary user study to evaluate these factors. Our results suggest that it is feasible to adapt common locomotion techniques, like teleportation, for this purpose, while more physically demanding techniques may exhibit problems, including motion sickness and usability issues.",,Session/Server 3,
