id,authors,title,abstract,url,location,booth
P1612,Ayush Bhargava: Clemson University; Roshan Venkatakrishnan: Clemson University; Rohith Venkatakrishnan: Clemson University; Hannah Solini: Clemson University; Kathryn Lucaites: Clemson University; Andrew Robb: Clemson University; Christopher Pagano: Clemson University; Sabarish V. Babu: Clemson University,Empirically Evaluating the Effects of Eye Height and Self-Avatars on Dynamic Passability Affordances in Virtual Reality,"Self-avatars have been shown to affect the perception of oneself and environmental spatial properties. However, most virtual experiences have a generic self-avatar that does not fit the proportions of the users’ body. This can negatively affect affordance judgments relative to the size of the user like reachability and maneuverability. This is prevalent when the task requires the user to maneuver around moving objects in games. Therefore, it is necessary to understand how different sized self-avatars affect affordances judgments in dynamic virtual environments. As such, we investigated how a shorter, taller or matched self-avatar affects judgments when passing through dynamic gaps.",,Session/Server 3,
P1630,Florian Kern: University of Würzburg; Florian Niebling: Hochschule Fulda; Marc Erich Latoschik: University of Würzburg,Text Input for Non-Stationary XR Workspaces: Investigating Tap and Word-Gesture Keyboards in Virtual and Augmented Reality,"We evaluated two text input techniques for non-stationary virtual reality (VR) and video see-through augmented reality (VST AR) XR displays. Our study with 64 participants showed that XR displays and input techniques have a strong impact on text entry performance. We found that tap keyboards had higher usability, better user experience, and lower task load compared to swipe keyboards in VR and VST AR. Both input techniques were faster in VR than in VST AR, and the tap keyboard was the fastest in VR. Participants showed a significant learning effect. Our reference implementation is publicly available for replication and reuse.",,Session/Server 3,
P1646,Yanan Liu: Yunnan university; Hao Zhang: Yunnan university; Yanqiu Li: Yunnan University; Kangjian He: Yunnan university; Dan Xu: Yunnan university,Skeleton-based Human Action Recognition via Large-kernel Attention Graph Convolutional Network ,"The skeleton-based human action recognition has broad application prospects in the field of virtual reality. Notably, recent works learns the spatio-temporal pattern via graph convolution operators. Still, the stacked graph convolution plays a marginal role in modeling long-range dependences. In this work, we introduce a skeleton large kernel attention operator (SLKA), which can enlarge the receptive field and improve channel adaptability without increasing too much computational burden. Further, we have designed a novel  recognition network architecture called the spatiotemporal large-kernel attention graph convolution network (LKA-GCN).  Ultimately, on three action datasets, our LKA-GCN has achieved a state-of-the-art level.",,Session/Server 3,
P1647,Qilei Sun: Xi'an Jiaotong Liverpool University; Jiayou Huang: Xi'an Jiaotong-Liverpool University; Haodong Zhang: Xi'an Jiaotong-Liverpool University; Paul Craig: Xian Jiaotong Liverpool University; Lingyun Yu: Xi'an Jiaotong-Liverpool University; Eng Gee LIM: Xian jiaotong-Liverpool University ,Design and Development of a Mixed Reality Acupuncture Training System,"This paper examines the use of mixed reality in enhancing Chinese acupuncture practice through a virtual acupuncture training simulator. The simulator was developed for the study which allows practitioners to practice needling with virtual acupuncture content using bare hands. The system provides a safe and natural environment for the development of acupuncture skills, muscle memory, and memory of acupuncture points. The study also presents the results of a comparative user evaluation assessing the system's viability as a training tool, revealing improved spatial understanding, learning and dexterity in acupuncture practice. The results demonstrate the potential of mixed reality for improving therapeutic medicine.",,Session/Server 3,
P1648,"Fabian Unruh: HCI Group; David H.V. Vogel: Cognitive Neuroscience (INM-3), Research Center Juelich; Maximilian Landeck: University of Würzburg; Jean-Luc Lugrin: Department of Computer Science, HCI Group; Marc Erich Latoschik: Department of Computer Science, HCI Group",Body and Time: Virtual Embodiment and its effect on Time Perception,"This article explores the relation between one’s own body and the perception of time in a novel Virtual Reality (VR) experiment explicitly fostering user activity. Forty-Eight participants randomly experienced different degrees of embodiment: i) without an avatar (low), ii) with hands (medium), and iii) with a high-quality avatar (high). Participants had to repeatedly activate a virtual lamp and estimate the duration of time intervals as well as judge the passage of time. Our results show a significant effect of embodiment on time perception: time passes slower in the low embodiment condition compared to the medium and high conditions.",,Session/Server 3,
P1652,Xinchi Xu: Nanjing University; Yang Zhou: Nanjing University; Bingchan Shao: Nanjing University; Guihuan Feng: Nanjing University; Chun Yu: Tsinghua University,GestureSurface: VR Sketching through Assembling Scaffold Surface with Non-Dominant Hand,"3D sketching provides an immersive drawing experience for designs. However, the lack of depth perception cues in VR makes it difficult to draw accurate strokes. To handle this, we introduce gesture-based scaffolding to guide strokes. We conduct a gesture-design study and propose GestureSurface, a bi-manual interface that uses non-dominant hand performing gestures to create scaffolding and the other hand drawing with controller. When the dominant hand is occupied, reducing the idleness of the non-dominant hand thourgh gestural input increases efficiency and fluency. We evaluated GestureSurface using a 20-person user study that found it had high efficiency and low fatigue.",,Session/Server 3,
P1655,Ou Li: Hangzhou Normal University; Han Qiu: Hangzhou Normal University,"Virtual reality in supporting charitable giving: The role of vicarious experience, existential guilt, and need for stimulation","Although a growing number of charities have used virtual reality (VR) for fundraising activities, there is relatively little academic research in this area. The purpose of this study is to investigate the underlying mechanism of VR in supporting charitable giving. We found that VR charitable appeals increase actual money donations when compared to the traditional two-dimensional (2D) format and that this effect is achieved through a serial mediating effect of vicarious experience and existential guilt. Findings also identify the need for stimulation as a boundary condition, indicating that those with a higher (vs. lower) need for stimulation were more (vs. less) affected by the mediating mechanism of VR charitable appeals on donations.",,Session/Server 3,
P1667,Yusuke Yamazaki: Tokyo Institute of Technology; Shoichi Hasegawa: Tokyo Institute of Technology,Providing 3D Guidance and Improving the Music-Listening Experience in Virtual Reality Shooting Games Using Musical Vibrotactile Feedback,We aim to improve the experience of virtual reality (VR) shooting games by employing a 3D haptic guidance method using necklace-type and belt-type haptic devices. Such devices help to modulate the vibrations generated by and synchronized with musical signals according to the azimuth and height of a target in 3D space. We evaluated the method's potential by conducting a task that participants were asked to shoot a randomly spawned target moving in 3D VR space. The results suggest the proposed method can guide players toward the target's location using only tactile stimuli. Modulated musical vibrations also enhanced the music-listening experience.,,Session/Server 3,
P1678,Hyunjin Lee: KAIST; Woontack Woo: KAIST ,Exploring the Effects of Augmented Reality Notification Type and Placement in AR HMD while Walking,"Augmented reality helps users easily accept information when walking by providing virtual information in front of their eyes. However, it remains unclear how to present AR notifications considering the expected user reaction to interruption. Therefore, we investigated the appropriate placement methods by dividing notification types into high or low. We found that using a display-fixed coordinate system responded faster for high notification types, whereas using a body-fixed coordinate system resulted in quick walking speed for low ones. Furthermore, the high types had higher notification performance at the bottom position, but the low had enhanced walking performance at the right.",,Session/Server 3,
P1680,David Mal: University of Würzburg; Erik Wolf: University of Würzburg; Nina Döllinger: University of Würzburg; Carolin Wienrich: University of Würzburg; Marc Erich Latoschik: University of Würzburg,"The Impact of Avatar and Environment Congruence on Plausibility, Embodiment, Presence, and the Proteus Effect in Virtual Reality","We investigated the impact of avatar and environment types on VR-related qualia and the Proteus effect. Participants embodied either an avatar in sports- or business wear in a semantic congruent or incongruent environment while performing exercises in virtual reality. The avatar-environment congruence significantly affected the avatar’s plausibility but not the sense of embodiment or spatial presence. A significant Proteus effect emerged only for participants who reported a high feeling of (virtual) body ownership, indicating that a strong sense of having and owning a virtual body is key to facilitating the Proteus effect.",,Session/Server 3,
P1695,Ignatius Alex Wijayanto: National Yang Ming Chiao Tung University; Sabarish V. Babu: Clemson University; Christopher Pagano: Clemson University; Jung-Hong Chuang: National Yang Ming Chiao Tung University,Comparing the Effects of Visual Realism on Size Perception in VR versus Real World Viewing through Physical and Verbal Judgments,"Virtual Reality (VR) is well-known for its use in interdisciplinary applications and research. The visual representation of these applications could vary and in those situations could require an accurate perception of size for task performance. However, the relationship between size perception and visual realism in VR has not yet been explored. In this contribution, we conducted an empirical evaluation using a between-subject design over four conditions of visual realism on size perception of target objects in the same virtual environment. Our result showed participants' size perception was accurate in both realistic and non-photorealistic conditions suggesting that invariant provides meaningful information in the environment.",,Session/Server 3,
P1701,Michael Nitsche: Georgia Institute of Technology; Blaire Bosley: Georgia Institute of Technology; Susan A. Primo: Emory University School of Medicine; Jisu Park: Georgia Institute of Technology; Daniel Carr: Georgia Institute of Technology,Remapping Control in VR for Patients with AMD,"Age-related Macular Degeneration (AMD) is the leading cause of vision loss among persons over 50. We present a two-part interface consisting of a VR-based visualization for AMD patients and an interconnected doctor interface to optimize this VR view. It focuses on remapping imagery to provide customized image optimizations. The system allows doctors to generate a tailored, patient-specific VR visualization. We pilot tested the doctor interface (n=10) with eye care professionals. The results indicate the potential of VR-based eye care for doctors to help visually-impaired patients, but also show a necessary training phase to establish new technologies in vision rehabilitation.",,Session/Server 3,
P1708,Haonan Cheng: Communication University of China; Shiguang Liu: Tianjin University; Jiawan Zhang: Tianjin University,Lightweight Scene-aware Rain Sound Simulation for Interactive Virtual Environments,"This paper proposes a lightweight sound synthesis method for generating scene-aware rain sound at interactive rates while reducing memory requirement. First, an exponential moving average based frequency domain additive synthesis method is designed to extend and modify the pre-computed basic rain sounds. Second, an efficient binaural rendering method is proposed to simulate the 3D perception that coheres with the visual scene based on a set of Near-Field Transfer Functions. Various results demonstrate that the proposed method dramatically improves the performance of rain sound generation synchronized with the visual scene in terms of memory and speed.",,Session/Server 3,
P1729,Danny Schott: Faculty of Computer Science; Matthias Kunz: Clinic for Cardiology and Angiology; Tom Wunderling: Faculty of Computer Science; Florian Heinrich: Human-Computer Interaction (HCI) Group; Rüdiger Braun-Dullaeus: Clinic for Cardiology and Angiology; Christian Hansen: Faculty of Computer Science,CardioGenesis4D: Interactive Morphological Transitions of Embryonic Heart Development in a Virtual Learning Environment,"In the embryonic human heart, complex dynamic shape changes take place in a short period, making this development difficult to visualize. An immersive learning environment is presented that enables the understanding of morphological transitions through hand interactions. In a user study, we examined usability, perceived task load, and sense of presence. We also assessed knowledge gain, and obtained feedback from domain experts. Students and professionals rated the application as usable, and our results show that interactive learning content should consider features for different learning styles. Our work previews, how VR can be integrated into a cardiac embryology education curriculum.",,Session/Server 3,
P1737,Daniel Bambusek: Brno University of Technology; Zdenek Materna: Brno University of Technology; Michal Kapinus: Brno University of Technology; Vitezslav Beran: Brno University of Technology; Pavel Smrž: Brno University of Technology,How Do I Get There? Overcoming Reachability Limitations of Constrained Industrial Environments in Augmented Reality Applications,"The paper presents an approach for handheld AR in constrained industrial environments, where it might be hard or even impossible to reach certain poses within a workspace in order to see or interact with digital content in applications like visual robot programming, robotic program visualizations, or workspace annotation. To overcome this limitation, we propose a temporal switching to a non-immersive VR that allows the user to see the virtual counterpart of the workspace from any angle and distance, where the viewpoint is controlled using a unique combination of on-screen controls complemented by the physical motion of the handheld device.",,Session/Server 3,
P1740,Yuxi Wang: Hangzhou Dianzi University; Haibin Ling: Stony Brook University; Bingyao Huang: Southwest University,CompenHR: Efficient Full Compensation for High-resolution Projector,"Full compensation aiming to find a projector input image for canceling the geometric and photometric distortions is a practical task of projector-camera systems. To address the issue that learning-based compensation methods for high-resolution setups are impractical due to the long training time and high memory cost, this paper proposes a practical full compensation solution. We design an attention-based grid refinement network to improve geometric correction quality and integrate a novel sampling scheme into an end-to-end compensation network to alleviate computation. Furthermore, we construct a benchmark dataset for high-resolution projector full compensation. The experiments demonstrate clear advantages in both efficiency and quality.",,Session/Server 3,
P1746,Yuqi Li: Ningbo University; Qiang Fu: King Abdullah University of Science and Technology; Wolfgang Heidrich: King Abdullah University of Science and Technology,Extended Depth-of-Field Projector using Learned Diffractive Optics,"We jointly design a DOE for light phase modulation and a convolutional neural network for projector compensation. The designed extended depth of field (EDOF) computational projector can achieve high light throughput and real-time performance. We demonstrate that this learned optics compares favorably to baselines with conventional projectors, and the learned compensation network outperforms previous state-of-the-art compensation methods in terms of both computational efficiency and compensation quality. We implement a laboratory prototype of the computational EDOF projector equipped with the learned DOE, and evaluate it with real display experiments on depth-varying and tilted projection surfaces.",,Session/Server 3,
P1757,Zubin Choudhary: University of Central Florida; Nahal Norouzi: University of Central Florida; Austin Erickson: University of Central Florida; Ryan Schubert: University of Central Florida; Gerd Bruder: University of Central Florida; Greg Welch: University of Central Florida,Exploring the Social Influence of Virtual Humans Unintentionally Conveying Conflicting Emotions,"In this paper, we present a human-subjects study aimed at understanding the impact of conflicting facial and vocal emotional expressions. Specifically we explored three levels of emotional valence (unhappy, neutral, and happy) expressed in both visual (facial) and aural (vocal) forms. We also investigate three levels of head scales (down-scaled, accurate, and up-scaled) to evaluate whether head scale affects user interpretation of the conveyed emotion. We find significant effects of different multimodal expressions on happiness and trust perception, while no significant effect was observed for head scales. We discuss the relationships, implications, and guidelines for social applications that aim to leverage multimodal social cues.",,Session/Server 3,
P1761,Ye Pan: Shanghai Jiaotong University ; Ruisi Zhang: UC San Diego; Shengran Cheng: Shanghai Jiaotong University; Shuai Tan: Shanghai Jiao Tong University; Yu Ding: Netease; Kenny Mitchell: Roblox; Xubo Yang: SHANGHAI JIAO TONG UNIVERSITY,Emotional Voice Puppetry,"The paper presents emotional voice puppetry, an audio-based facial animation approach to portray characters with vivid emotional changes. The lips motion and the surrounding facial areas are controlled by the contents of the audio, and the facial dynamics are established by category of the emotion and the intensity. Our approach is exclusive because it takes account of perceptual validity and geometry instead of pure geometric processes. Another highlight of our approach is the generalizability to multiple characters. User studies demonstrate the effectiveness of our approach both qualitatively and quantitatively.",,Session/Server 3,
P1770,Theophilus Teo: Keio University; Kuniharu Sakurada: Keio University; Maki Sugimoto: Keio University,Exploring Enhancements towards Gaze Oriented Parallel Views in Immersive Tasks,"We explore enhancements on a singular or asynchronous task by utilizing parallel views. Three prototypes were developed, comprises of fixed, symmetric and gaze-oriented parallel view. We conducted a user study comparing each prototype, against traditional VR in three tasks: object search and interaction tasks in a 1) simple environment and 2) complex environment, and 3) object distances estimation task. We found parallel views improved multi-embodiment while each technique helped different tasks. Traditional VR provided a clean interface, thus improving spatial presence, mental effort, and user performance. However, participants' feedback highlighted usefulness and a lower physical effort of using parallel views to solve complicated tasks.",,Session/Server 3,
P1777,Tongyu Nie: University of Minnesota; Isayas Berhe Adhanom: University of Minnesota; Evan Suma Rosenberg: University of Minnesota,Like a Rolling Stone: Effects of Space Deformation During Linear Acceleration on Slope Perception and Cybersickness,"The decoupled relationship between the optical and inertial information in VR is commonly acknowledged as a major factor contributing to cybersickness. We noticed that a slope naturally affords acceleration, and the gravito-inertial force we experience when we are accelerating freely on a slope has the same relative direction and approximately the same magnitude as the gravity we experience when standing on the ground. In this paper, we present a novel space deformation technique that deforms the virtual environment to replicate the structure of a slope when the user accelerates virtually to restore the relationship between the optical and inertial information.",,Session/Server 3,
P1792,Ripan Kumar Kundu: University of Missouri; Rifatul Islam: University of Texas at San Antonio; John Quarles: University of Texas at San Antonio; Khaza Anuarul Hoque: University of Missouri,LiteVR: Interpretable and Lightweight Cybersickness Detection using Explainable AI,"Cybersickness is a common ailment associated with virtual reality (VR) user experiences. In recent years, a plethora of research has proposed several automated methods based on machine learning (ML) and deep learning (DL) to detect cybersickness. However, most of these cybersickness detection methods are perceived as computationally intensive and black-box methods. Thus, those techniques are not well understood and impractical for deploying on standalone energy-constrained VR head-mounted devices (HMDs). In this work, we present an explainable artificial intelligence (XAI)-based framework LiteVR for cybersickness detection, explaining the model's outcome and reducing the feature dimensions and overall computational costs.",,Session/Server 3,
P1801,Catarina Gonçalves Fidalgo: Instituto Superior Técnico; Mauricio Sousa: University of Toronto; Daniel Mendes: INESC TEC; Rafael Kuffner dos Anjos: University of Leeds; Daniel Medeiros: University of Glasgow; Karan Singh: University of Toronto; Joaquim Jorge: Universidade de Lisboa,MAGIC: Manipulating Avatars and Gestures to Improve Remote Collaboration,"Remote collaboration in virtual environments has become pervasive in many fields. Within this context, users often collaboratively interact with virtual 3D models. However, discussing shared 3D content face-to-face can be challenging due to ambiguities, occlusions, and different viewpoints. To address this challenge, we introduce MAGIC, a novel approach for understanding pointing gestures in a face-to-face shared 3D space. MAGIC distorts the remote user’s gestures to correctly reflect them in the local user's reference space when face-to-face. Results suggest that MAGIC significantly improves pointing agreement in face-to-face collaboration settings, improving co-presence and awareness of interactions performed in the shared space.",,Session/Server 3,
P1804,Niluthpol Chowdhury Mithun: SRI International; Kshitij Minhas: SRI International; Han-Pang Chiu: SRI International; Taragay Oskiper: SRI International; Mikhail Sizintsev: SRI International; Supun Samarasekera: SRI International; Rakesh Kumar: SRI International,Cross-View Visual Geo-Localization for Outdoor Augmented Reality,"Precise estimation of global orientation and location is critical to ensure a compelling outdoor Augmented Reality (AR) experience. We address the problem by cross-view matching of query ground images to a geo-referenced satellite image database, proposing a transformer neural network model and a modified ranking loss. Experiments on benchmark cross-view geo-localization datasets show that our model achieves state-of-the-art performance. We also present an approach to extend the single image query-based localization approach utilizing temporal information from a navigation pipeline for continuous geo-localization. Experiments on several real-world video sequences demonstrate that our approach enables high-precision and stable AR insertion.",,Session/Server 3,
P1805,Sixuan Wu: University of Toronto; Jiannan Li: University of Toronto; Mauricio Sousa: University of Toronto; Tovi Grossman: University of Toronto,Investigating Guardian Awareness Techniques to Promote Safety in Virtual Reality,"Virtual Reality (VR) can immerse users in a virtual world and provide little awareness of the physical environment. Current VR technologies use predefined guardians to set safety boundaries. However, bystanders cannot perceive these boundaries and may collide with VR users if they enter guardians. We investigate four techniques to help bystanders avoid invading guardians. These techniques include augmented reality overlays and visual, auditory, and haptic alerts indicating bystanders' distance from guardians. Our findings suggest the techniques effectively keep participants clear of the safety boundaries. Using augmented reality overlays, participants could avoid guardians with less time, and haptic alerts caused less distractions.",,Session/Server 3,
P1812,Gareth Rendle: Bauhaus-Universität Weimar; Adrian Kreskowski: Bauhaus-Universität Weimar; Bernd Froehlich: Bauhaus-Universität Weimar,Volumetric Avatar Reconstruction with Spatio-Temporally Offset RGBD Cameras,"RGBD cameras can capture users’ actions for reconstruction of volumetric avatars that allow rich interaction between telepresence parties in VR. This work presents a system design enabling volumetric avatar reconstruction at increased frame rates. We overcome the limited frame rate of commodity RGBD cameras by dividing cameras into two spatio-temporally offset groups and implementing a real-time reconstruction pipeline to fuse the temporally offset RGBD streams. Comparisons against capture configurations possible with the same number of cameras indicate that using spatially and temporally offset RGBD cameras is beneficial, allowing increased reconstruction frame rates and scene coverage while producing temporally consistent avatars.",,Session/Server 3,
P1820,Jacob Young: Victoria University of Wellington; Nadia Pantidi: Victoria University of Wellington; Matthew Wood: Victoria University of Wellington,I Can't See That! Considering the Readability of Small Objects in Virtual Environments,"Interacting with and interpreting small objects in virtual reality has remained an issue, particularly in the replication of real-world tasks. We propose three techniques for improving the usability and readability of small objects: i) expanding them in place, ii) expanding a separate replica, and iii) showing a large readout of the object's state. We conducted a user study comparing each technique's usability, induced presence, and effect on knowledge retention and conclude that scaling the area of interest may not be enough to improve the usability of information-bearing objects, while text readouts can aid task completion while reducing knowledge retention.",,Session/Server 3,
P1821,Samuel Ang: University of Texas San Antonio; Amanda Fernandez: University of Texas at San Antonio; Michael Rushforth: University of Texas at San Antonio; John Quarles: University of Texas at San Antonio,"You Make Me Sick! The Effect of Stairs on Presence, Cybersickness, and Perception of Embodied Conversational Agents","Virtual reality (VR) has many applications involving an embodied conversational agent (ECA). VR remains inaccessible due to cybersickness: a collection of negative symptoms such as nausea and headache. Many factors are believed to affect cybersickness, but little is known regarding how factors may influence user opinion of ECAs. Participants completed a navigation task and conversation with a virtual airport customs agent in Spanish. Participants first traversed either hallways or staircases. We collected ratings of cybersickness, presence, and the ECA along with heart rate and galvanic skin response. Results indicate that staircases increased cybersickness and reduced perceived realism, but increased presence.",,Session/Server 3,
P1826,Rahul Singh: University of Illinois Urbana-Champaign; Muhammad Huzaifa: University of Illinois Urbana-Champaign; Jeffrey Liu: University of Illinois Urbana-Champaign; Anjul Patney: NVIDIA; Hashim Sharif: University of Illinois Urbana-Champaign; Yifan Zhao: University of Illinois Urbana-Champaign; Sarita Adve: University of Illinois Urbana-Champaign,"Power, Performance, and Image Quality Tradeoffs in Foveated Rendering","In this paper, we study the tradeoff between fixed foveated rendering (FFR), gaze-tracked
foveated rendering (TFR), and conventional rendering. We provide the first comprehensive study of their relative feasibility in practical systems with limited battery life and computational budget. We show that TFR with the added cost of the gaze-tracker can often be more expensive than FFR. Thus, we co-design a gaze-tracked foveated renderer. We describe approximations for eye tracking which provide up to 9× speedup in runtime with about 20× improvement in energy efficiency on a mobile GPU. Overall, with our technique TFR is feasible compared to FFR, resulting in up to 1.25× faster frame times while also reducing total energy consumption by over 40%",,Session/Server 3,
P1833,Takato Mizuho: The University of Tokyo; Takuji Narumi: the University of Tokyo; Hideaki Kuzuoka: The University of Tokyo,"Effects of the Visual Fidelity of Virtual Environments on Presence, Context-dependent Forgetting, and Source-monitoring Error","The present study examined two effects caused by alternating VE and RE experiences: ""context-dependent forgetting'' and ""source-monitoring errors.'' The former effect is that memories learned in VEs are more easily recalled in VEs than in REs, and vice versa. The source-monitoring error is that memories learned in VEs and REs are easily confused, making it difficult to identify the source of the memory. We hypothesized that the visual fidelity of VEs is responsible for these effects. We found that the level of visual fidelity significantly affected the sense of presence, but not context-dependent forgetting or source-monitoring errors.",,Session/Server 3,
P1874,Zhenxiao Luo: Sun Yat-sen University; Baili Chai: Sun Yat-sen University; Zelong Wang: Sun Yat-sen University; Miao Hu: Sun Yat-sen University; Di Wu: Sun Yat-sen University,Masked360: Enabling Robust 360-degree Video Streaming with Ultra Low Bandwidth Consumption,"We propose a practical neural-enhanced 360-degree video streaming framework called Masked360, which can significantly reduce bandwidth consumption and achieve robustness against packet loss. In Masked360, instead of transmitting the complete video frame, the video server only transmits a masked low-resolution version of each video frame to reduce bandwidth significantly. Besides, the client can reconstruct the original 360-degree video frames with a lightweight neural network model. To further improve the quality of video streaming, we also propose a set of optimization techniques, such as complexity-based patch selection, quarter masking strategy, redundant patch transmission and enhanced model training methods.",,Session/Server 3,
P1900,Christoph Ebner: Graz University of Technology; Peter Mohr: Graz University of Technology; Tobias Langlotz: University of Otago; Yifan (Evan) Peng: The University of Hong Kong; Dieter Schmalstieg: Graz University of Technology; Gordon Wetzstein: Stanford University; Denis Kalkofen: Graz University of Technology,Off-Axis Layered Displays: Hybrid Direct-View/Near-Eye Mixed Reality with Focus Cues,"This work introduces off-axis layered displays, the first approach to stereoscopic direct-view displays with support for focus cues. Off-axis layered displays combine a head-mounted display with a direct-view display to provide focus cues. We present a pipeline for the real-time rendering of off-axis display patterns to explore the novel display architecture. Additionally, we build two prototypes using a head-mounted display in combination with a stereoscopic, and a monoscopic direct-view display. Furthermore, we show how extending off-axis layered displays with an attenuation layer and with eye-tracking improves image quality. We thoroughly analyze each component and present examples captured through our prototypes.",,Session/Server 3,
P1901,Zimu Yi: Shenzhen University; Ke Xie: Shenzhen University; Jiahui Lyu: Shenzhen University; Minglun Gong: University of Guelph; Hui Huang: Shenzhen University,Where to Render: Studying Renderability for IBR of Large-Scale Scenes,"In this work, we introduce the concept of Renderability, which predicts the quality of image-based rendering (IBR) results at any given viewpoint and view direction. Consequently, the renderability values evaluated for the 5D camera parameter space form a field, which effectively guides viewpoint/trajectory selection for IBR, especially for challenging large-scale 3D scenes.",,Session/Server 3,
P1926,Justine Saint-Aubert: Inria Bretagne-Atlantique; Ferran Argelaguet Sanz: Inria; Claudio Pacchierotti: CNRS; Marc J-M Macé: CNRS / Rennes 1; Amir Amedi: Interdisciplinary Center; Anatole Lécuyer: Inria,"Persuasive Vibrations: Effects of Speech-Based Vibrations on  Persuasion, Leadership, and Co-Presence During Verbal Communication in VR","Our paper aims to investigate how tactile feedback consisting in vibrations synchronized with speech could influence persuasion, co-presence and  leadership in VR. In a first experiment, participants were listening to two speaking virtual agents and the speech of one agent was augmented with vibrotactile feedback. In a second experiment, the participants were talking to two agents, and their own speech was augmented or not with vibrotactile feedback. Interestingly, the results show that vibrotactile feedback improve the co-presence, persuasiveness and leadership of agents when listening to them.  It also improve co-presence, and participants perceive their speech as more persuasive when speaking.",,Session/Server 3,
P1937,"João Guerreiro: Universidade de Lisboa; Yujin Kim: Ewha Womans University; Rodrigo Nogueira: Faculdade de Ciências, Universidade de Lisboa; SeungA Chung: Ewha Womans University; André Rodrigues: Universidade de Lisboa; Uran Oh: Ewha Womans University",The Design Space of the Auditory Representation of Objects and their Behaviours in Virtual Reality for Blind People,"VR is typically designed in terms of visual experience, posing major challenges for blind people to understand and interact with the environment. We propose a design space to augment objects and their behaviours in VR with an audio representation. It intends to support designers in creating accessible experiences by explicitly considering alternatives to visual feedback. We recruited 16 blind users and explored the design space under two scenarios in the context of boxing (defend and attack). This exploration resulted in multiple engaging approaches and depicted shared preferences but no one-size-fits-all solution, suggesting the need to understand the consequences of each design choice and their impact on the individual user experience.",,Session/Server 3,
P1938,Martin Bellgardt: RWTH Aachen University; Sebastian Pape: RWTH; David Gilbert: RWTH Aachen; Marcel Prochnau: RWTH Aachen University; Georg König: RWTH Aachen; Torsten Wolfgang Kuhlen: RWTH Aachen University,Virtual Optical Bench: Teaching Spherical Lens Layout in VR with Real-Time Ray Tracing,"We present the virtual optical bench, an application that lets users explore spherical lens layouts in virtual reality (VR). We implemented a numerically accurate simulation of optical systems using Nvidia OptiX, as well as a prototypical VR application, which we then evaluated in an expert review with 6 optics experts. Based on their feedback, we re-implemented our VR application in Unreal Engine 4. The re-implementation has since been actively used for teaching optical layouts, where we performed a qualitative evaluation with 18 students. We show that our virtual optical bench achieves good usability and is perceived to enhance the understanding of course contents.",,Session/Server 3,
P1951,Cheng-Wei Fan: Tsinghua University; Sen-Zhe Xu: Tsinghua University; Peng Yu: Tsinghua University; Fang-Lue Zhang: Victoria University of Wellingtong; Song-Hai Zhang: Tsinghua University,Redirected Walking Based on Historical User Walking Data,"This paper proposes a novel Redirected Walking (RDW) method that improves the effect of real-time unrestricted RDW by analyzing and utilizing the user's historical walking data. Using the weighted directed graph obtained from the user's historical walking data, we update the scores of different reachable poses and guide the user to the optimal target pose. Since simulation experiments have been shown to be effective in many previous RDW studies, we also provide a method to simulate user walking trajectories and generate a dataset. Experiments show that our method outperforms multiple state-of-the-art methods in various environment layouts.",,Session/Server 3,
P1978,Jan Niklas Hombeck: University of Jena; Henrik Voigt: Friedrich-Schiller-University; Timo Heggemann: Universitätskrankenhaus Köln; Rabi R. Datta: University Hospital Cologne; Kai Lawonn: University of Jena,Tell Me Where To Go: Voice Controlled Hands-Free Locomotion for Virtual Reality Systems,"As locomotion is an important factor in improving Virtual Reality (VR) immersion and usability, research in this area has been and continues to be a crucial aspect for the success of VR applications. In recent years, a variety of techniques have been developed and evaluated, ranging from abstract control, vehicle, and teleportation techniques to more realistic techniques such as motion, gestures, and gaze. However, when it comes to hands-free scenarios, for example to increase the overall accessibility of an application or in medical scenarios under sterile conditions, most of the announced techniques cannot be applied. This is where the use of speech as an intuitive means of navigation comes in handy.",,Session/Server 3,
P1982,Alissa Vermast: Utrecht University; Wolfgang Hürst: Utrecht University,Introducing 3D Thumbnails to Access 360-Degree Videos in Virtual Reality,"Interfaces to access datasets of 360-degree videos in VR almost always use 2D thumbnails to represent them, even though the data is inherently three-dimensional. In a comparative study, we verified if using spherical and cube-shaped 3D thumbnails provides a better user experience and is more effective at conveying the high-level subject matter of a video or when searching for a specific item in it. Results show that traditional 2D equirectangular projections still performed better for high-level classification tasks but were outperformed by spherical thumbnails when participants had to search for details within the videos.",,Session/Server 3,
P1987,"Soroosh Mortezapoor: Institute of Visual Computing and Human-Centered Technology, TU Wien; Khrystyna Vasylevska: Institute of Visual Computing and Human-Centered Technology, TU Wien; Emanuel Vonach: Institute of Visual Computing and Human-Centered Technology, TU Wien; Hannes Kaufmann: Institute of Visual Computing and Human-Centered Technology, TU Wien",CoboDeck: A Large-Scale Haptic VR System Using a Collaborative Mobile Robot,"We present CoboDeck - our proof-of-concept immersive virtual reality haptic system with free walking support. It provides prop-based encounter-type haptic feedback with a mobile robotic platform. Intended for use as a design tool for architects, it enables the user to directly and intuitively interact with virtual objects like walls, doors, or furniture. A collaborative robotic arm mounted on an omnidirectional mobile platform can present a physical prop that matches the position and orientation of a virtual counterpart anywhere in large virtual and real environments. Thus, the user can naturally interact with a virtual object with bare hands or any body part and simultaneously encounter it in real physical space.",,Session/Server 3,
